"Bar.action","undLac.action","uncLac.action","Oth.action","Bla.action","undMol.action","Akk.action","Cop.action","Clodif.action","Ent.action","undEnt.action","environment.initial","Bar.outcome","undLac.outcome","uncLac.outcome","Oth.outcome","Bla.outcome","undMol.outcome","Akk.outcome","Cop.outcome","Clodif.outcome","Ent.outcome","undEnt.outcome","diversity.desirability"
1,1,0,1,0,1,0,0,0,1,0,0,1.83325263036388,3.9396383242927,0,1.40586151287308e-209,0,1.52854538496677,0,0,0,1.56524644890271,0,1.29554306097461
0,0,1,1,0,1,0,0,0,1,0,0,0,0,3.20240717893719,0.0331233089881044,0,1.28328001781293,0,0,0,0.99956625497954,0,0.995181451853153
1,0,1,1,0,1,0,0,0,1,0,0,3.48404725342411e+103,0,5.36789827885227e+103,4.94065645841247e-324,0,2.75830641794623e+102,0,0,0,1.31218629324367e-70,0,NA
0,1,1,1,0,1,0,0,0,1,0,0,0,2.89495730226385e-156,3.20240717893722,0.0331233089880033,0,1.28328001781288,0,0,0,0.999566254979581,0,0.995181451853076
1,1,1,1,0,1,0,0,0,1,0,0,2.6721047501063e+103,0,4.11693224737713e+103,0,0,2.11549475237391e+102,0,0,0,1.60501428481732e-70,0,0.785572859323326
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.603895797632298,1.22644338659068,0,0,0,1.82893086786037,0,1.01033598017933
1,0,0,0,1,1,0,0,0,1,0,0,0.250641749089977,0,0,0,0.570534248701691,1.23547012652745,0,0,0,1.79869294890903,0,1.18081257938771
0,1,0,0,1,1,0,0,0,1,0,0,0,2.19556760527352,0,0,0.189097941164312,1.33783270741458,0,0,0,1.5614505362792,0,1.19212439297783
1,1,0,0,1,1,0,0,0,1,0,0,1.83325263036389,3.93963832429271,0,0,7.91058314641083e-173,1.52854538496677,0,0,0,1.56524644890271,0,1.29554306097461
0,0,1,0,1,1,0,0,0,1,0,0,0,0,3.24801777542459,0,0.161680589915273,1.28321755781496,0,0,0,1.19371217169378,0,1.08246271375815
1,0,1,0,1,1,0,0,0,1,0,0,5.0426021142681e+105,0,7.76917568598205e+105,0,0,3.99220813129416e+104,0,0,0,4.55647152689982e-72,0,0.785572859323325
0,1,1,0,1,1,0,0,0,1,0,0,0,2.93316973054259e-167,3.24801777542459,0,0.161680589915273,1.28321755781496,0,0,0,1.19371217169378,0,1.08246271375815
1,1,1,0,1,1,0,0,0,1,0,0,2.51187055897647e+103,0,3.87005820227534e+103,0,4.94065645841247e-324,1.98863797758918e+102,0,0,0,1.74965881869463e-70,0,NA
0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.442865284688814,0.615230850381492,1.45042329453594,0,0,0,1.68114825986486,0,1.25286888134273
1,0,0,1,1,1,0,0,0,1,0,0,0.581255168247932,0,0,0.336253597041294,0.53513445613648,1.41743786371398,0,0,0,1.64660043072248,0,1.44152957770385
0,1,0,1,1,1,0,0,0,1,0,0,0,2.27923638960532,0,0.0652934870901819,0.17496198107168,1.37509983402345,0,0,0,1.5294691743867,0,1.23316784871456
1,1,0,1,1,1,0,0,0,1,0,0,1.83325263036389,3.93963832429271,0,4.30427455209254e-209,2.36903228511079e-173,1.52854538496677,0,0,0,1.56524644890271,0,1.29554306097461
0,0,1,1,1,1,0,0,0,1,0,0,0,0,3.24801766170435,3.99195174256566e-07,0.161680620325452,1.28321776179995,0,0,0,1.19371205981422,0,1.08246385546227
1,0,1,1,1,1,0,0,0,1,0,0,8.47089365838671e+73,0,1.30511707166153e+74,0,0,6.70637297490797e+72,0,0,0,3.31678257861937e-50,0,0.785572859323328
0,1,1,1,1,1,0,0,0,1,0,0,0,8.57143890123517e-167,3.24801766250029,3.96401168183776e-07,0.161680620112607,1.28321776037224,0,0,0,1.19371206059727,0,1.08246384794434
1,1,1,1,1,1,0,0,0,1,0,0,2.69784715095802e+99,0,4.1565937614655e+99,0,4.94065645841247e-324,2.13587490922029e+98,0,0,0,9.33536839857198e-68,0,NA
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.269999504157217,0,0,1.78296052075537,0,0.389260652018201
1,0,0,0,0,0,1,0,0,1,0,0,1.46843422292452,0,0,0,0,0,2.48480306692827e-188,0,0,1.5812079248475,0,0.692463289479756
0,1,0,0,0,0,1,0,0,1,0,0,0,2.72940607637992,0,0,0,0,1.97626258336499e-323,0,0,1.82698181217168,0,0.673403621708724
1,1,0,0,0,0,1,0,0,1,0,0,2.98061625236872,5.46898194785882,0,0,0,0,4.94065645841247e-324,0,0,2.27967657303827,0,NA
0,0,1,0,0,0,1,0,0,1,0,0,0,0,3.83327975277871,0,0,0,9.88131291682493e-324,0,0,1.39440735935665,0,NA
1,0,1,0,0,0,1,0,0,1,0,0,2.13711819050326e+103,0,3.24509224321169e+103,0,0,0,0,0,0,0.0803686389552941,0,0.671806056515165
0,1,1,0,0,0,1,0,0,1,0,0,0,1.19606275570132e-188,3.83327975277871,0,0,0,9.88131291682493e-324,0,0,1.39440735935665,0,NA
1,1,1,0,0,0,1,0,0,1,0,0,4.46902804993344e+73,0,6.78596454046349e+73,0,0,0,0,0,0,0.190706945862144,0,0.671806056515164
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.505288156051653,0,0,0.175548649805593,0,0,1.58609725893595,0,0.78257375109906
1,0,0,1,0,0,1,0,0,1,0,0,1.59444161676341,0,0,0.112199185491557,0,0,9.38822070623005e-232,0,0,1.56426843622471,0,0.818719263088386
0,1,0,1,0,0,1,0,0,1,0,0,0,2.72940607637993,0,6.77794969452114e-44,0,0,1.97626258336499e-323,0,0,1.82698181217168,0,0.673403621708724
1,1,0,1,0,0,1,0,0,1,0,0,2.98061625236872,5.46898194785882,0,1.97626258336499e-323,0,0,4.94065645841247e-324,0,0,2.27967657303827,0,NA
0,0,1,1,0,0,1,0,0,1,0,0,0,0,3.8332797527787,1.43718937228031e-70,0,0,9.88131291682493e-324,0,0,1.39440735935664,0,NA
1,0,1,1,0,0,1,0,0,1,0,0,5.47639266917099e+73,0,8.31559033584553e+73,0,0,0,0,0,0,0.186059141539346,0,0.671806056515163
0,1,1,1,0,0,1,0,0,1,0,0,0,2.13376632188109e-192,3.8332797527787,1.16437806212372e-70,0,0,9.88131291682493e-324,0,0,1.39440735935664,0,NA
1,1,1,1,0,0,1,0,0,1,0,0,1.70601567693472e+103,0,2.59048763171813e+103,0,0,0,0,0,0,0.0812506514024101,0,0.671806056515163
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.205843619329426,0,0.191125759175025,0,0,1.94458082149186,0,0.572539091392509
1,0,0,0,1,0,1,0,0,1,0,0,1.46843422291368,0,0,0,8.9328005907308e-12,0,7.6459885990267e-192,0,0,1.5812079248582,0,0.692463289558183
0,1,0,0,1,0,1,0,0,1,0,0,0,2.72940607637992,0,0,3.89577580617646e-172,0,1.97626258336499e-323,0,0,1.82698181217168,0,0.673403621708724
1,1,0,0,1,0,1,0,0,1,0,0,2.98061625236872,5.46898194785882,0,0,1.48219693752374e-323,0,4.94065645841247e-324,0,0,2.27967657303827,0,NA
0,0,1,0,1,0,1,0,0,1,0,0,0,0,3.83327975277871,0,1.65918995404854e-164,0,9.88131291682493e-324,0,0,1.39440735935665,0,NA
1,0,1,0,1,0,1,0,0,1,0,0,6.70658484970739e+103,0,1.01835670909252e+104,0,0,0,0,0,0,0.08153852620375,0,0.671806056515165
0,1,1,0,1,0,1,0,0,1,0,0,0,9.09623824954292e-189,3.83327975277871,0,1.21058311578834e-164,0,9.88131291682493e-324,0,0,1.39440735935665,0,NA
1,1,1,0,1,0,1,0,0,1,0,0,9.22694298672167e+26,4.94065645841247e-324,1.40105873637789e+27,0,0,0,4.51013667430796e-08,0,0,0.743886000614503,0,NA
0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.458807821575466,0.136023582246996,0,0.132116391508529,0,0,1.71100663102696,0,0.881843199194315
1,0,0,1,1,0,1,0,0,1,0,0,1.5944416167634,0,0,0.112199185491557,8.74570992623085e-28,0,1.78018887244746e-231,0,0,1.56426843622472,0,0.818719263088386
0,1,0,1,1,0,1,0,0,1,0,0,0,2.72940607637993,0,6.68769398418988e-44,5.64475983561955e-176,0,1.97626258336499e-323,0,0,1.82698181217168,0,0.673403621708724
1,1,0,1,1,0,1,0,0,1,0,0,2.98061625236872,5.46898194785882,0,1.97626258336499e-323,1.48219693752374e-323,0,4.94065645841247e-324,0,0,2.27967657303827,0,NA
0,0,1,1,1,0,1,0,0,1,0,0,0,0,3.8332797527787,1.15856532483089e-70,1.61335923950238e-167,0,9.88131291682493e-324,0,0,1.39440735935664,0,NA
1,0,1,1,1,0,1,0,0,1,0,0,4.7665614878022e+73,0,7.23775211852756e+73,0,0,0,0,0,0,0.192068429382863,0,0.671806056515163
0,1,1,1,1,0,1,0,0,1,0,0,0,1.66277178856773e-192,3.8332797527787,9.85153484084435e-71,1.02459388892965e-167,0,9.88131291682493e-324,0,0,1.39440735935664,0,NA
1,1,1,1,1,0,1,0,0,1,0,0,3.24810809324248e+103,0,4.93206712915217e+103,0,0,0,0,0,0,0.0823327749411449,0,0.671806056515165
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1.14701587480956,0.0691119704880124,0,0,1.2179271381373,0,0.802142892354654
1,0,0,0,0,1,1,0,0,1,0,0,0.893523213152896,0,0,0,0,1.21294731179468,2.22209656373542e-171,0,0,1.16927780038777,0,1.08994951657026
0,1,0,0,0,1,1,0,0,1,0,0,0,2.31682582325148,0,0,0,1.32833220811125,1.97626258336499e-323,0,0,1.35756565702661,0,1.062533374527
1,1,0,0,0,1,1,0,0,1,0,0,1.83325263036388,3.93963832429271,0,0,0,1.52854538496677,4.94065645841247e-324,0,0,1.56524644890271,0,NA
0,0,1,0,0,1,1,0,0,1,0,0,0,0,3.21187032618372,0,0,1.26689445223122,9.88131291682493e-324,0,0,1.01119950632896,0,NA
1,0,1,0,0,1,1,0,0,1,0,0,8.02002566590135e+74,0,1.23565149485359e+75,0,0,6.34942257014602e+73,0,0,0,6.91351696148139e-51,0,0.785572859323327
0,1,1,0,0,1,1,0,0,1,0,0,0,2.93010495042298e-159,3.21187032618372,0,0,1.26689445223122,9.88131291682493e-324,0,0,1.01119950632896,0,NA
1,1,1,0,0,1,1,0,0,1,0,0,9.96302480698212e+74,0,1.5350108601713e+75,0,0,7.88768729822577e+73,0,0,0,6.00251331090804e-51,0,0.785572859323321
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0.590648713233667,0,1.46686381943169,1.06051169103829e-50,0,0,0.927437336466984,0,1.03290045461111
1,0,0,1,0,1,1,0,0,1,0,0,1.18278089605024,0,0,0.334556817892041,0,1.39538723176223,1.67871290772891e-283,0,0,1.05680885411457,0,1.28908508042778
0,1,0,1,0,1,1,0,0,1,0,0,0,2.40820234797618,0,0.0799726414638875,0,1.37484753174848,1.97626258336499e-323,0,0,1.33706219227964,0,1.12165245817539
1,1,0,1,0,1,1,0,0,1,0,0,1.83325263036388,3.9396383242927,0,2.46320860538764e-214,0,1.52854538496677,4.94065645841247e-324,0,0,1.56524644890271,0,NA
0,0,1,1,0,1,1,0,0,1,0,0,0,0,3.20240717893719,0.0331233089881062,0,1.28328001781294,9.88131291682493e-324,0,0,0.999566254979539,0,NA
1,0,1,1,0,1,1,0,0,1,0,0,2.51424759926175e+74,0,3.87372052644256e+74,0,0,1.99051987097271e+73,0,0,0,1.50616702520965e-50,0,0.785572859323327
0,1,1,1,0,1,1,0,0,1,0,0,0,3.00652060122578e-156,3.20240717893722,0.0331233089880099,0,1.28328001781289,9.88131291682493e-324,0,0,0.999566254979578,0,NA
1,1,1,1,0,1,1,0,0,1,0,0,5.94443317047498e+74,0,9.15863369912197e+74,0,0,4.70618420833911e+73,0,0,0,8.4625789213783e-51,0,0.785572859323328
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.603895797632297,1.22644338659067,3.30073696596473e-90,0,0,1.82893086786037,0,1.01033598017933
1,0,0,0,1,1,1,0,0,1,0,0,0.250641749089977,0,0,0,0.570534248701691,1.23547012652745,1.83196806526172e-141,0,0,1.79869294890903,0,1.18081257938771
0,1,0,0,1,1,1,0,0,1,0,0,0,2.19556760527352,0,0,0.189097941164312,1.33783270741458,1.97626258336499e-323,0,0,1.5614505362792,0,1.19212439297783
1,1,0,0,1,1,1,0,0,1,0,0,1.83325263036389,3.93963832429271,0,0,1.03690320162647e-172,1.52854538496677,4.94065645841247e-324,0,0,1.56524644890271,0,NA
0,0,1,0,1,1,1,0,0,1,0,0,0,0,3.24801777542459,0,0.161680589915273,1.28321755781496,9.88131291682493e-324,0,0,1.19371217169378,0,NA
1,0,1,0,1,1,1,0,0,1,0,0,1.50564112850655e+74,0,2.31975281458536e+74,0,0,1.19201012093098e+73,0,0,0,2.2721098396693e-50,0,0.785572859323338
0,1,1,0,1,1,1,0,0,1,0,0,0,2.87523362587719e-167,3.24801777542459,0,0.161680589915273,1.28321755781496,9.88131291682493e-324,0,0,1.19371217169378,0,NA
1,1,1,0,1,1,1,0,0,1,0,0,7.08043595189859e+73,0,1.0908881882232e+74,0,0,5.60555311320218e+72,0,0,0,3.81335894378623e-50,0,0.785572859323319
0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0.442865284688814,0.615230850381492,1.45042329453594,3.32633122425035e-151,0,0,1.68114825986487,0,1.25286888134272
1,0,0,1,1,1,1,0,0,1,0,0,0.581255168247932,0,0,0.336253597041294,0.53513445613648,1.41743786371398,2.42150696848556e-255,0,0,1.64660043072248,0,1.44152957770385
0,1,0,1,1,1,1,0,0,1,0,0,0,2.27923638960532,0,0.0652934870901819,0.17496198107168,1.37509983402345,1.97626258336499e-323,0,0,1.5294691743867,0,1.23316784871456
1,1,0,1,1,1,1,0,0,1,0,0,1.83325263036389,3.93963832429271,0,5.23862857621928e-209,2.67921710627842e-173,1.52854538496677,4.94065645841247e-324,0,0,1.56524644890271,0,NA
0,0,1,1,1,1,1,0,0,1,0,0,0,0,3.24801766137774,4.00341679885855e-07,0.161680620412792,1.2832177623858,9.88131291682493e-324,0,0,1.19371205949289,0,NA
1,0,1,1,1,1,1,0,0,1,0,0,1.20859999543438e+74,0,1.86209926657476e+74,0,0,9.56843831799263e+72,0,0,0,2.61018803901458e-50,0,0.785572859323325
0,1,1,1,1,1,1,0,0,1,0,0,0,8.75148175084881e-167,3.248017662153,3.97620247487899e-07,0.161680620205475,1.28321776099518,9.88131291682493e-324,0,0,1.19371206025561,0,NA
1,1,1,1,1,1,1,0,0,1,0,0,9.101959505811e+74,0,1.40234586994779e+75,0,0,7.20598530806058e+73,0,0,0,6.51490935054008e-51,0,0.785572859323333
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.94065645841247e-324,0,1.51329828761776,0,3.67584840505887e-321
1,0,0,0,0,0,0,1,0,1,0,0,1.46843422292451,0,0,0,0,0,0,4.94065645841247e-324,0,1.58120792484751,0,NA
0,1,0,0,0,0,0,1,0,1,0,0,0,2.72940607637992,0,0,0,0,0,4.94065645841247e-324,0,1.82698181217168,0,NA
1,1,0,0,0,0,0,1,0,1,0,0,2.98061625236872,5.46898194785882,0,0,0,0,0,0,0,2.27967657303827,0,1.02842499437382
0,0,1,0,0,0,0,1,0,1,0,0,0,0,3.8332797527787,0,0,0,0,0,0,1.39440735935664,0,0.579984331484708
1,0,1,0,0,0,0,1,0,1,0,0,4.8725922880405e+103,0,7.39875384923374e+103,0,0,0,0,1.63553867527217e-265,0,0.0782843308924539,0,NA
0,1,1,0,0,0,0,1,0,1,0,0,0,1.18858890891769e-188,3.83327975277871,0,0,0,0,0,0,1.39440735935665,0,0.579984331484709
1,1,1,0,0,0,0,1,0,1,0,0,4.85940344806838e+75,0,7.37872734696502e+75,0,0,0,0,0,0,0.17786537464443,0,0.671806056515165
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.448056069666161,0,0,0,4.94065645841247e-324,0,1.42238112771558,0,0.550556244447412
1,0,0,1,0,0,0,1,0,1,0,0,1.59444161676341,0,0,0.112199185491557,0,0,0,4.94065645841247e-324,0,1.56426843622471,0,NA
0,1,0,1,0,0,0,1,0,1,0,0,0,2.72940607637993,0,6.41138657692939e-44,0,0,0,-4.94065645841247e-324,0,1.82698181217168,0,0.673403621708724
1,1,0,1,0,0,0,1,0,1,0,0,2.98061625236872,5.46898194785881,0,1.97626258336499e-323,0,0,0,0,0,2.27967657303827,0,NA
0,0,1,1,0,0,0,1,0,1,0,0,0,0,3.8332797527787,1.38710872692411e-70,0,0,0,1.7437090003898e-180,0,1.39440735935664,0,0.579984331484708
1,0,1,1,0,0,0,1,0,1,0,0,1.18217698586373e+74,0,1.79506841688828e+74,0,0,0,0,0,0,0.181525599363769,0,0.671806056515163
0,1,1,1,0,0,0,1,0,1,0,0,0,1.99597910159917e-192,3.8332797527787,1.11890278687844e-70,0,0,0,-2.86980547880033e-186,0,1.39440735935664,0,0.579984331484708
1,1,1,1,0,0,0,1,0,1,0,0,2.0703002092854e+103,0,3.14363294464766e+103,0,0,0,0,0,0,0.0801838722932892,0,0.671806056515162
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.193288579020924,0,0,4.94065645841247e-324,0,1.73903134003391,0,0.325147313356126
1,0,0,0,1,0,0,1,0,1,0,0,1.46843422291365,0,0,0,8.96145398509753e-12,0,0,-4.94065645841247e-324,0,1.58120792485824,0,0.692463289558425
0,1,0,0,1,0,0,1,0,1,0,0,0,2.72940607637992,0,0,3.33064751017049e-172,0,0,4.94065645841247e-324,0,1.82698181217168,0,NA
1,1,0,0,1,0,0,1,0,1,0,0,2.98061625236872,5.46898194785882,0,0,1.48219693752374e-323,0,0,0,0,2.27967657303827,0,NA
0,0,1,0,1,0,0,1,0,1,0,0,0,0,3.83327975277871,0,1.82642591543304e-164,0,0,0,0,1.39440735935665,0,0.579984331484709
1,0,1,0,1,0,0,1,0,1,0,0,6.58848929976661e+73,0,1.0004245724997e+74,0,0,0,0,0,0,0.190614338086708,0,0.671806056515167
0,1,1,0,1,0,0,1,0,1,0,0,0,9.22390455231498e-189,3.83327975277871,0,1.28225699067806e-164,0,0,0,0,1.39440735935665,0,0.579984331484709
1,1,1,0,1,0,0,1,0,1,0,0,1.62478860788052e+103,0,2.46714895400815e+103,0,0,0,0,7.79698782179649e-264,0,0.0826296514697932,0,NA
0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0.416347526480312,0.133447614328454,0,0,4.94065645841247e-324,0,1.58466273375141,0,NA
1,0,0,1,1,0,0,1,0,1,0,0,1.5944416167634,0,0,0.112199185491557,9.26546155851285e-28,0,0,0,0,1.56426843622472,0,0.818719263088386
0,1,0,1,1,0,0,1,0,1,0,0,0,2.72940607637993,0,6.36168915904098e-44,5.67118727399298e-176,0,0,0,0,1.82698181217168,0,0.673403621708724
1,1,0,1,1,0,0,1,0,1,0,0,2.98061625236872,5.46898194785882,0,1.97626258336499e-323,1.48219693752374e-323,0,0,0,0,2.27967657303827,0,NA
0,0,1,1,1,0,0,1,0,1,0,0,0,0,3.8332797527787,1.13052348806972e-70,1.75908278799856e-167,0,0,-8.56938091522033e-181,0,1.39440735935664,0,0.579984331484708
1,0,1,1,1,0,0,1,0,1,0,0,5.99005847573996e+101,0,9.09556260500065e+101,0,0,0,0,1.16144787319326e-254,0,0.084706464749933,0,NA
0,1,1,1,1,0,0,1,0,1,0,0,0,1.60297979475076e-192,3.8332797527787,9.57402746028377e-71,1.0932666245306e-167,0,0,-1.06090948238292e-184,0,1.39440735935664,0,0.579984331484708
1,1,1,1,1,0,0,1,0,1,0,0,5.65267057167417e+74,0,8.58325829010494e+74,0,0,0,0,0,0,0.186193315639502,0,0.671806056515163
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1.16956601068974,0,9.88131291682493e-324,0,1.14173752063456,0,0.693074695948145
1,0,0,0,0,1,0,1,0,1,0,0,0.893523213152898,0,0,0,0,1.21294731179468,0,4.94065645841247e-324,0,1.16927780038778,0,NA
0,1,0,0,0,1,0,1,0,1,0,0,0,2.31682582325148,0,0,0,1.32833220811125,0,4.94065645841247e-324,0,1.35756565702661,0,NA
1,1,0,0,0,1,0,1,0,1,0,0,1.83325263036388,3.9396383242927,0,0,0,1.52854538496677,0,0,0,1.56524644890271,0,1.29554306097461
0,0,1,0,0,1,0,1,0,1,0,0,0,0,3.21187032618372,0,0,1.26689445223122,0,-4.94065645841247e-324,0,1.01119950632896,0,0.963617976546662
1,0,1,0,0,1,0,1,0,1,0,0,8.22800070201263e+73,0,1.26769436790272e+74,0,0,6.51407558290818e+72,0,0,0,3.26490009230069e-50,0,0.785572859323339
0,1,1,0,0,1,0,1,0,1,0,0,0,2.9465073030984e-159,3.21187032618372,0,0,1.26689445223122,0,-4.94065645841247e-324,0,1.01119950632896,0,0.963617976546662
1,1,1,0,0,1,0,1,0,1,0,0,2.33657437433286e+74,0,3.59997802844503e+74,0,0,1.84985668216645e+73,0,0,0,1.6112867063084e-50,0,0.785572859323327
0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.590648713233664,0,1.46686381943168,0,4.94065645841247e-324,0,0.927437336466985,0,NA
1,0,0,1,0,1,0,1,0,1,0,0,1.18278089605023,0,0,0.334556817892041,0,1.39538723176223,0,4.94065645841247e-324,0,1.05680885411458,0,NA
0,1,0,1,0,1,0,1,0,1,0,0,0,2.40820234797618,0,0.0799726414638875,0,1.37484753174848,0,0,0,1.33706219227964,0,1.12165245817539
1,1,0,1,0,1,0,1,0,1,0,0,1.83325263036388,3.9396383242927,0,1.45223117936003e-209,0,1.52854538496677,0,0,0,1.56524644890271,0,1.29554306097461
0,0,1,1,0,1,0,1,0,1,0,0,0,0,3.20240717893719,0.0331233089881065,0,1.28328001781294,0,-4.94065645841247e-324,0,0.999566254979539,0,0.995181451853155
1,0,1,1,0,1,0,1,0,1,0,0,8.23440030268044e+73,0,1.26868035927746e+74,0,0,6.51914212142119e+72,0,0,0,3.20451951799819e-50,0,0.785572859323324
0,1,1,1,0,1,0,1,0,1,0,0,0,2.83747557101251e-156,3.20240717893722,0.0331233089880061,0,1.28328001781288,0,-4.94065645841247e-324,0,0.99956625497958,0,0.995181451853078
1,1,1,1,0,1,0,1,0,1,0,0,7.03732699531461e+73,0,1.08424635827605e+74,0,0,5.57142392293494e+72,0,0,0,3.64004902795844e-50,0,0.78557285932334
0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.603895797632298,1.22644338659068,0,4.94065645841247e-324,0,1.82893086786037,0,NA
1,0,0,0,1,1,0,1,0,1,0,0,0.250641749089977,0,0,0,0.570534248701691,1.23547012652745,0,4.94065645841247e-324,0,1.79869294890903,0,NA
0,1,0,0,1,1,0,1,0,1,0,0,0,2.19556760527352,0,0,0.189097941164312,1.33783270741458,0,0,0,1.5614505362792,0,1.19212439297783
1,1,0,0,1,1,0,1,0,1,0,0,1.83325263036389,3.93963832429271,0,0,8.16577335491967e-173,1.52854538496677,0,0,0,1.56524644890271,0,1.29554306097461
0,0,1,0,1,1,0,1,0,1,0,0,0,0,3.24801777542459,0,0.161680589915273,1.28321755781496,0,9.88131291682493e-324,0,1.19371217169378,0,NA
1,0,1,0,1,1,0,1,0,1,0,0,8.38245669574484e+73,0,1.2914915211158e+74,0,0,6.63635778168661e+72,0,0,0,3.37631416714239e-50,0,0.785572859323321
0,1,1,0,1,1,0,1,0,1,0,0,0,2.89703224640691e-167,3.24801777542459,0,0.161680589915273,1.28321755781496,0,-4.94065645841247e-324,0,1.19371217169378,0,1.08246271375815
1,1,1,0,1,1,0,1,0,1,0,0,9.25252899697169e+73,0,1.42554422673404e+74,0,0,7.32519057814035e+72,0,0,0,3.15193737152781e-50,0,0.785572859323327
0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0.442865284688814,0.615230850381493,1.45042329453594,0,4.94065645841247e-324,0,1.68114825986486,0,NA
1,0,0,1,1,1,0,1,0,1,0,0,0.581255168247932,0,0,0.336253597041294,0.53513445613648,1.41743786371398,0,0,0,1.64660043072248,0,1.44152957770385
0,1,0,1,1,1,0,1,0,1,0,0,0,2.27923638960532,0,0.0652934870901819,0.17496198107168,1.37509983402345,0,4.94065645841247e-324,0,1.5294691743867,0,NA
1,1,0,1,1,1,0,1,0,1,0,0,1.83325263036389,3.93963832429271,0,4.45603478447665e-209,2.50848279164357e-173,1.52854538496677,0,0,0,1.56524644890271,0,1.29554306097461
0,0,1,1,1,1,0,1,0,1,0,0,0,0,3.24801766176347,3.9898761958856e-07,0.161680620309641,1.28321776169389,0,0,0,1.19371205987239,0,1.08246385490391
1,0,1,1,1,1,0,1,0,1,0,0,8.23383654994946e+73,0,1.26859350146255e+74,0,0,6.51869580061614e+72,0,0,0,3.37342588079209e-50,0,0.785572859323329
0,1,1,1,1,1,0,1,0,1,0,0,0,8.36881775066064e-167,3.24801766256565,3.96171742520579e-07,0.161680620095129,1.283217760255,0,0,0,1.19371206066157,0,1.08246384732687
1,1,1,1,1,1,0,1,0,1,0,0,1.1539347892786e+74,0,1.77787616490805e+74,0,0,9.13565604493423e+72,0,0,0,2.68132038533286e-50,0,0.785572859323322
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.269999504157215,4.94065645841247e-324,0,1.78296052075536,0,NA
1,0,0,0,0,0,1,1,0,1,0,0,1.46843422292452,0,0,0,0,0,2.25859696373772e-188,4.94065645841247e-324,0,1.5812079248475,0,NA
0,1,0,0,0,0,1,1,0,1,0,0,0,2.72940607637992,0,0,0,0,1.97626258336499e-323,4.94065645841247e-324,0,1.82698181217168,0,NA
1,1,0,0,0,0,1,1,0,1,0,0,2.98061625236872,5.46898194785882,0,0,0,0,4.94065645841247e-324,0,0,2.27967657303827,0,NA
0,0,1,0,0,0,1,1,0,1,0,0,0,0,3.83327975277871,0,0,0,9.88131291682493e-324,0,0,1.39440735935665,0,NA
1,0,1,0,0,0,1,1,0,1,0,0,4.26645717654212e+103,0,6.47837220754343e+103,0,0,0,0,9.88131291682493e-324,0,0.0792437776409726,0,NA
0,1,1,0,0,0,1,1,0,1,0,0,0,1.17408836215566e-188,3.83327975277871,0,0,0,9.88131291682493e-324,0,0,1.39440735935665,0,NA
1,1,1,0,0,0,1,1,0,1,0,0,6.09973155983291e+73,0,9.26209493627815e+73,0,0,0,0,0,0,0.189120281803845,0,0.671806056515161
0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0.505288156051653,0,0,0.175548649805593,4.94065645841247e-324,0,1.58609725893595,0,NA
1,0,0,1,0,0,1,1,0,1,0,0,1.59444161676341,0,0,0.112199185491557,0,0,9.10763096725291e-232,4.94065645841247e-324,0,1.56426843622471,0,NA
0,1,0,1,0,0,1,1,0,1,0,0,0,2.72940607637993,0,6.79304738445005e-44,0,0,1.97626258336499e-323,0,0,1.82698181217168,0,0.673403621708724
1,1,0,1,0,0,1,1,0,1,0,0,2.98061625236872,5.46898194785882,0,1.97626258336499e-323,0,0,4.94065645841247e-324,0,0,2.27967657303827,0,NA
0,0,1,1,0,0,1,1,0,1,0,0,0,0,3.8332797527787,1.43299182661565e-70,0,0,9.88131291682493e-324,-9.85077572676725e-192,0,1.39440735935664,0,NA
1,0,1,1,0,0,1,1,0,1,0,0,1.79766665040835e+103,0,2.72965441454909e+103,0,0,0,4.94065645841247e-324,3.16445812982611e-264,0,0.0793743879044793,0,NA
0,1,1,1,0,0,1,1,0,1,0,0,0,2.06711999381971e-192,3.8332797527787,1.16278308489018e-70,0,0,9.88131291682493e-324,-2.37374705522187e-188,0,1.39440735935664,0,NA
1,1,1,1,0,0,1,1,0,1,0,0,5.00218004202324e+73,0,7.59552547240982e+73,0,0,0,0,0,0,0.188866362654497,0,0.671806056515166
