"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action","environment.initial","BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome","diversity.desirability"
1,1,0,1,0,1,1,0,0,1,0,0,0,0.313934362757649,1.66519562096636e-97,0,0.501835452974002,0,0.0904669729616067,0.312481356334604,0,0,1.71276936019591e-68,0,0,1.25676088326329
0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1.69579942245617e-66,0.540422489940708,0,0.178421678657131,0.408157597982659,0,0,6.91600265349247e-13,0,0,1.01206835737475
1,0,1,1,0,1,1,0,0,1,0,0,0,0.313934362757649,0,4.84914717946787e-53,0.501835452974002,0,0.0904669729616067,0.312481356334604,0,0,6.23584868129333e-69,0,0,1.25676088326329
0,1,1,1,0,1,1,0,0,1,0,0,0,0,8.94426763105961e-114,1.93491839722937e-66,0.540422489940705,0,0.178421678657125,0.408157597982677,0,0,7.16330471708794e-13,0,0,1.01206835737534
1,1,1,1,0,1,1,0,0,1,0,0,0,0.313934362757649,1.65213506226077e-97,5.78198813168756e-53,0.501835452974002,0,0.0904669729616067,0.312481356334604,0,0,7.06846163677313e-69,0,0,1.25676088326329
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.71225825399009,3.6146477673349e-132,0.329153915774156,0,0,0.00879164047269846,0,0,0.66702102145454
1,0,0,0,1,1,1,0,0,1,0,0,0,0.36428083538901,0,0,0,0.635807216015361,3.43842432190017e-149,0.237947705248012,0,0,3.19427231146668e-66,0,0,1.01916992762669
0,1,0,0,1,1,1,0,0,1,0,0,0,0,1.1101265735206e-32,0,0,0.712258253990318,1.40563061943987e-131,0.329153916114553,0,0,0.00879164091626986,0,0,0.667021023352763
1,1,0,0,1,1,1,0,0,1,0,0,0,0.364280835389008,1.93023776079144e-29,0,0,0.635807216015361,1.88779713616153e-148,0.237947705248012,0,0,4.84537453413648e-66,0,0,1.01916992762669
0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,6.96475009478147e-31,0,0.712258253988139,2.15359037896493e-131,0.329153912857225,0,0,0.00879163667163913,0,0,0.667021005188256
1,0,1,0,1,1,1,0,0,1,0,0,0,0.364280835389008,0,1.90708835524226e-27,0,0.635807216015362,2.3921183543403e-148,0.237947705248012,0,0,8.93256760590247e-67,0,0,1.01916992762669
0,1,1,0,1,1,1,0,0,1,0,0,0,0,1.11203003111419e-32,7.23665548437755e-31,0,0.712258253988648,5.41132387565071e-131,0.329153913618472,0,0,0.00879163766362169,0,0,0.667021009433355
1,1,1,0,1,1,1,0,0,1,0,0,0,0.364280835389008,1.41165623154661e-29,2.25728029242665e-27,0,0.635807216015362,8.16669530665415e-148,0.237947705248012,0,0,1.27770324991649e-66,0,0,1.01916992762669
0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0.292382494966018,0.469829894477128,2.32011587027286e-65,0.345863465321975,0,0,0.00304379543141173,0,0,1.09471946847038
1,0,0,1,1,1,1,0,0,1,0,0,0,0.335851588538069,0,0,0.236058144339668,0.44604303388734,5.6303636113164e-94,0.261501353083417,0,0,5.07447826387107e-64,0,0,1.35479596427659
0,1,0,1,1,1,1,0,0,1,0,0,0,0,2.73692056876156e-94,0,0.292382452790539,0.46982992996512,3.00660622456727e-65,0.345863531798509,0,0,0.00304388791469538,0,0,1.09471985616857
1,1,0,1,1,1,1,0,0,1,0,0,0,0.335851588538069,4.41158050804848e-80,0,0.236058144339668,0.44604303388734,8.38689939277054e-94,0.261501353083417,0,0,5.66186422791743e-64,0,0,1.35479596427659
0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1.11026136270221e-71,0.29238282794803,0.469829614295269,4.41014364363156e-65,0.345862940469364,0,0,0.00304306524638574,0,0,1.09471640737404
1,0,1,1,1,1,1,0,0,1,0,0,0,0.335851588538067,0,2.60383645168518e-61,0.236058144339674,0.446043033887334,1.15965732497986e-93,0.261501353083419,0,0,3.27731740061699e-64,0,0,1.35479596427659
0,1,1,1,1,1,1,0,0,1,0,0,0,0,2.69283203336866e-94,1.25924371427037e-71,0.292382771527382,0.469829661769257,5.31619033188128e-65,0.345863029401911,0,0,0.00304318897119685,0,0,1.09471692606761
1,1,1,1,1,1,1,0,0,1,0,0,0,0.335851588538067,4.00125526066515e-80,3.09119950467163e-61,0.236058144339674,0.446043033887334,1.59726497743008e-93,0.261501353083419,0,0,3.63150853456728e-64,0,0,1.35479596427659
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.185161547666534,0,0.12262888626525,0,0,0.672364519133873
1,0,0,0,0,0,0,1,0,1,0,0,0,0.275453507685875,0,0,0,0,0,0,3.43608184793391e-10,0,0.00436126487914219,0,0,0.0803242959271644
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.596348101569753,0,0,0,0,0,0.185161547666534,0,0.12262888626525,0,0,0.870205299452282
1,1,0,0,0,0,0,1,0,1,0,0,0,0.275453507685861,0.570277538633564,0,0,0,0,0,3.43608158256654e-10,0,0.00436126487913278,0,0,0.660020206390744
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.618601749885805,0,0,0,0,0.185161547666534,0,3.97820748833302e-130,0,0,0.539720924479722
1,0,1,0,0,0,0,1,0,1,0,0,0,0.269028295678878,0,0.578778044659225,0,0,0,0,2.75455827607268e-07,0,5.12930555222767e-183,0,0,0.624839954472637
0,1,1,0,0,0,0,1,0,1,0,0,0,0,2.88034172860043e-30,0.618601749885805,0,0,0,0,0.185161547666534,0,5.18899956328793e-131,0,0,0.539720924479722
1,1,1,0,0,0,0,1,0,1,0,0,0,0.269028295678878,6.9125820725248e-25,0.578778046674412,0,0,0,0,2.66490975497436e-07,0,7.22866013871363e-182,0,0,0.624839802352661
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.617831517967207,0,0,0,0.185161547666534,0,0.12262888626525,0,0,0.859527448630509
1,0,0,1,0,0,0,1,0,1,0,0,0,0.275453507685859,0,0,0.591966127158615,0,0,0,3.43608156161982e-10,0,0.00436126487913202,0,0,0.653379437950436
0,1,0,1,0,0,0,1,0,1,0,0,0,0,4.95697948551085e-58,0,0.617831517967207,0,0,0,0.185161547666534,0,0.12262888626525,0,0,0.859527448630509
1,1,0,1,0,0,0,1,0,1,0,0,0,0.275453507685898,5.94022033668533e-56,0,0.591966127158603,0,0,0,3.43608225048126e-10,0,0.00436126487915744,0,0,0.653379437950598
0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0.24023693327258,0.42067857660749,0,0,0,0.185161547666534,0,2.81254239847773e-12,0,0,1.03741289402966
1,0,1,1,0,0,0,1,0,1,0,0,0,0.269028295678878,0,0.193929984953822,0.427886863394002,0,0,0,2.58324802237125e-07,0,4.07416672049482e-61,0,0,1.0457264962321
0,1,1,1,0,0,0,1,0,1,0,0,0,0,9.46229358434268e-64,0.240236933272503,0.420678576607567,0,0,0,0.185161547666534,0,2.7147954108986e-12,0,0,1.03741289402667
1,1,1,1,0,0,0,1,0,1,0,0,0,0.269028295678878,6.68401909513706e-59,0.193929986508594,0.427886863394133,0,0,0,2.51676475629955e-07,0,4.78158456143861e-61,0,0,1.04572639243216
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.68267359829061,0,0,0.127323545162775,0,0.12262888626525,0,0,0.766991358526313
1,0,0,0,1,0,0,1,0,1,0,0,0,0.362233577550044,0,0,0,0.622141844876495,0,0,4.30889557633284e-72,0,1.19640660121273e-20,0,0,0.657873552283874
0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.224543214972035,0,0,0.506794895939393,0,0,0.142224477105096,0,0.12262888626525,0,0,1.21540292432497
1,1,0,0,1,0,0,1,0,1,0,0,0,0.340810413884512,0.188560170317187,0,0,0.479143011565853,0,0,3.69248284088639e-57,0,1.09389754498336e-15,0,0,1.03372177631143
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.618601718773866,0,4.40575381979393e-08,0,0,0.185161543681788,0,5.62191145543203e-129,0,0,0.539721872317033
1,0,1,0,1,0,0,1,0,1,0,0,0,0.269028305742414,0,0.578778054359358,0,6.31741208409311e-08,0,0,1.39360623124884e-08,0,1.24557054333173e-179,0,0,0.624836533730239
0,1,1,0,1,0,0,1,0,1,0,0,0,0,4.54128574654155e-30,0.618601717267093,0,4.6191277554762e-08,0,0,0.185161543488804,0,3.0169194431777e-128,0,0,0.539721915503541
1,1,1,0,1,0,0,1,0,1,0,0,0,0.269028306367053,1.28383102282005e-24,0.578778051552762,0,6.70953130717967e-08,0,0,1.28676486063064e-08,0,1.23040335913431e-178,0,0,0.624836585948424
0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0.384534044405543,0.36112574211682,0,0,0.154565972227517,0,0.12262888626525,0,0,1.27523733062773
1,0,0,1,1,0,0,1,0,1,0,0,0,0.318037733581664,0,0,0.364376435922187,0.32713620251888,0,0,1.07614271018349e-41,0,1.50577906770545e-10,0,0,1.0968574991104
0,1,0,1,1,0,0,1,0,1,0,0,0,0,2.35217512701247e-49,0,0.384534044405543,0.36112574211682,0,0,0.154565972227517,0,0.12262888626525,0,0,1.27523733062773
1,1,0,1,1,0,0,1,0,1,0,0,0,0.318037733586925,5.570915579454e-48,0,0.364376435920039,0.327136202519544,0,0,1.28970080093295e-41,0,1.53863471328582e-10,0,0,1.09685749918092
0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0.146985398315326,0.355558329079873,0.220369265576351,0,0,0.166491251694162,0,0.0373067836643439,0,0,1.43889534461505
1,0,1,1,1,0,0,1,0,1,0,0,0,0.311630393991989,0,0.0440559797662638,0.356659353086809,0.284376835136031,0,0,3.58652444106694e-35,0,4.92347290590808e-27,0,0,1.22694409681965
0,1,1,1,1,0,0,1,0,1,0,0,0,0,1.37895842720029e-56,0.146985398333926,0.355558329082131,0.220369265550359,0,0,0.166491251696596,0,0.0373067836457413,0,0,1.43889534458715
1,1,1,1,1,0,0,1,0,1,0,0,0,0.311628600291521,2.73615253247139e-50,0.0440675622932042,0.35665769694888,0.284365040949941,0,0,4.08548929376861e-35,0,4.38122087701831e-27,0,0,1.22696620668783
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.306606495780453,0,0.185161547666534,0,0.12262888626525,0,0,1.02997540410091
1,0,0,0,0,1,0,1,0,1,0,0,0,0.352095290900258,0,0,0,0,0.167345307651026,0,1.31982839705805e-39,0,2.64405831596044e-18,0,0,0.628490225420088
0,1,0,0,0,1,0,1,0,1,0,0,0,0,0.480373223209413,0,0,0,0.306606495780453,0,0.185161547666534,0,0.12262888626525,0,0,1.26366821525809
1,1,0,0,0,1,0,1,0,1,0,0,0,0.352095290900258,0.484698872731938,0,0,0,0.167345307651026,0,1.31982853511494e-39,0,2.6440583588743e-18,0,0,1.01766605699238
0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.526082132321525,0,0,0.306606495780453,0,0.185161547666534,0,3.10166594466124e-101,0,0,1.01258229323584
1,0,1,0,0,1,0,1,0,1,0,0,0,0.352095290900259,0,0.503380196051602,0,0,0.167345307651027,0,3.04995797167538e-39,0,1.32614504296072e-178,0,0,1.01220330910497
0,1,1,0,0,1,0,1,0,1,0,0,0,0,2.5500363748414e-34,0.526082132321525,0,0,0.306606495780453,0,0.185161547666534,0,1.21522183176162e-101,0,0,1.01258229323584
1,1,1,0,0,1,0,1,0,1,0,0,0,0.352095290900259,5.65880811099732e-26,0.503380196051602,0,0,0.167345307651027,0,2.84533280608009e-39,0,1.36722567799834e-177,0,0,1.01220330910497
0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.526796831464469,0,0.306606495780453,0,0.185161547666534,0,0.12262888626525,0,0,1.24471718266694
1,0,0,1,0,1,0,1,0,1,0,0,0,0.352095290900258,0,0,0.522778575534089,0,0.167345307651026,0,1.31982847164374e-39,0,2.64405835013027e-18,0,0,1.00638071302211
0,1,0,1,0,1,0,1,0,1,0,0,0,0,1.19570643913098e-58,0,0.526796831464469,0,0.306606495780453,0,0.185161547666534,0,0.12262888626525,0,0,1.24471718266694
1,1,0,1,0,1,0,1,0,1,0,0,0,0.352095290900258,1.2699744486442e-55,0,0.522778575534089,0,0.167345307651026,0,1.3198285385713e-39,0,2.64405780334901e-18,0,0,1.00638071302211
0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0.196314774146506,0.366646306663695,0,0.306606495780453,0,0.185161547666534,0,0.00867204443253308,0,0,1.38120367867754
1,0,1,1,0,1,0,1,0,1,0,0,0,0.352095290900259,0,0.144333752557032,0.399199767403796,0,0.167345307651027,0,2.70347993468004e-39,0,2.92332697684454e-65,0,0,1.29596175194926
0,1,1,1,0,1,0,1,0,1,0,0,0,0,1.27652834536075e-63,0.196314772608726,0.366646308230817,0,0.306606495780453,0,0.185161547666534,0,0.00867204187065637,0,0,1.38120366950715
1,1,1,1,0,1,0,1,0,1,0,0,0,0.352095290900259,9.95193667861714e-58,0.144333752557638,0.399199767403241,0,0.167345307651027,0,2.58383231689017e-39,0,3.46191533505088e-65,0,0,1.29596175194982
0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.68267359829061,1.01048965484303e-86,0,0.127323545162775,0,0.12262888626525,0,0,0.766991358526313
1,0,0,0,1,1,0,1,0,1,0,0,0,0.362233577550044,0,0,0,0.622141844876495,4.66243226128714e-120,0,3.48840718106366e-72,0,1.12735374230009e-20,0,0,0.657873552283874
0,1,0,0,1,1,0,1,0,1,0,0,0,0,0.224543214972026,0,0,0.506794895939403,1.3618886388207e-36,0,0.142224477105093,0,0.12262888626525,0,0,1.21540292432496
1,1,0,0,1,1,0,1,0,1,0,0,0,0.340810413884512,0.188560170317187,0,0,0.479143011565853,1.78419080058673e-76,0,2.465446733601e-57,0,9.89063635056551e-16,0,0,1.03372177631143
0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.516852161459067,0,0.0205735704603481,0.290216487996427,0,0.183417762436556,0,6.30905948066672e-97,0,0,1.09019698690526
1,0,1,0,1,1,0,1,0,1,0,0,0,0.3481585084824,0,0.495168160133321,0,0.0191105202788931,0.153649385510771,0,6.46195019147791e-38,0,1.99523941288144e-171,0,0,1.07768114463289
0,1,1,0,1,1,0,1,0,1,0,0,0,0,1.85054976963148e-33,0.516847671240849,0,0.0205835917394954,0.290208376371361,0,0.183416898870404,0,2.66497672758299e-96,0,0,1.09022485003186
1,1,1,0,1,1,0,1,0,1,0,0,0,0.348154721727694,2.74044742604873e-25,0.495160739907901,0,0.0191279874726892,0.153636574166058,0,6.00945896649086e-38,0,1.95036598486333e-170,0,0,1.07772333241304
0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.37900518383282,0.360828832581911,0.0192673301592528,0,0.154591127227487,0,0.12262888626525,0,0,1.34567919130753
1,0,0,1,1,1,0,1,0,1,0,0,0,0.318037733562258,0,0,0.364376435930108,0.327136202516427,4.18312444129004e-31,0,7.31733359574146e-42,0,1.38458677348324e-10,0,0,1.09685749884966
0,1,0,1,1,1,0,1,0,1,0,0,0,0,2.11200082260141e-49,0,0.379005183728196,0.360828832586849,0.0192673304838375,0,0.154591127227031,0,0.12262888626525,0,0,1.34567919216687
1,1,0,1,1,1,0,1,0,1,0,0,0,0.318037733562327,5.67032015587301e-48,0,0.364376435930079,0.327136202516436,6.45854499359005e-31,0,8.08034832821321e-42,0,1.38501931695646e-10,0,0,1.09685749885059
0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0.123709105850193,0.327210720172656,0.24089043037138,0.114777990930495,0,0.164752641645018,0,0.0508182087892038,0,0,1.64978475134711
1,0,1,1,1,1,0,1,0,1,0,0,0,0.311640757272368,0,0.0439890517134068,0.356668927893733,0.284444979050742,9.09950197544852e-15,0,5.1358922665738e-36,0,8.35415583209252e-27,0,0,1.22681627047348
0,1,1,1,1,1,0,1,0,1,0,0,0,0,8.94942873136487e-56,0.123709105900333,0.32721072015341,0.240890430308284,0.114777990993057,0,0.164752641650895,0,0.0508182087482391,0,0,1.64978475137171
1,1,1,1,1,1,0,1,0,1,0,0,0,0.311639866577573,3.52510984770202e-50,0.0439948045850245,0.356668104543714,0.284439122149207,1.02346010164108e-14,0,4.89752565261689e-36,0,7.92427928686701e-27,0,0,1.22682726244443
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.347415188482477,9.76246249350422e-229,0,0.0025348527302184,0,0,0.04291049445761
1,0,0,0,0,0,1,1,0,1,0,0,0,0.269028295678878,0,0,0,0,0,0.281188172153536,7.5082458279698e-271,0,5.95494049611387e-52,0,0,0.692902951959963
0,1,0,0,0,0,1,1,0,1,0,0,0,0,0.520984191115857,0,0,0,0,0.202982602815151,7.72806100814157e-92,0,0.0524277405139891,0,0,0.800438347617539
1,1,0,0,0,0,1,1,0,1,0,0,0,0.269028295678878,0.505914116023143,0,0,0,0,0.104850507701819,5.45471370101534e-107,0,8.61689957259988e-19,0,0,0.934002322099141
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.436699772348906,0,0,0,0.319582713105312,8.33181516089814e-197,0,8.58336833078871e-133,0,0,0.681108153244336
1,0,1,0,0,0,1,1,0,1,0,0,0,0.269028295678878,0,0.39934624292425,0,0,0,0.25746300170132,6.12427893582245e-242,0,1.13729687196753e-171,0,0,1.07771883105994
0,1,1,0,0,0,1,1,0,1,0,0,0,0,5.02634496871027e-14,0.436699772348882,0,0,0,0.319582713105294,5.02218055763903e-199,0,2.71597344261782e-133,0,0,0.681108153246374
1,1,1,0,0,0,1,1,0,1,0,0,0,0.269028295678878,2.7198888606662e-13,0.399346242924117,0,0,0,0.257463001701227,3.35421198673599e-246,0,2.16158773841396e-173,0,0,1.07771883106841
0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.599505291113518,0,0,0.372570662993618,5.05956761067546e-252,0,1.79088523178177e-06,0,0,0.665668747185754
1,0,0,1,0,0,1,1,0,1,0,0,0,0.269028295678878,0,0,0.541478805374551,0,0,0.305612987963595,1.12828506415991e-293,0,1.41134062376592e-56,0,0,1.04853265862421
0,1,0,1,0,0,1,1,0,1,0,0,0,0,1.01027269392212e-108,0,0.599505286865438,0,0,0.37257067879061,1.40819603851514e-251,0,1.81204370048275e-06,0,0,0.665669025544188
1,1,0,1,0,0,1,1,0,1,0,0,0,0.269028295678878,7.92605904705536e-97,0,0.541478805374551,0,0,0.305612987963595,4.12001014045181e-293,0,1.66970175668181e-56,0,0,1.04853265862421
0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1.94131575059459e-56,0.599505331213751,0,0,0.372570513876068,2.98784700214676e-251,0,1.59115726287583e-06,0,0,0.665666106468606
1,0,1,1,0,0,1,1,0,1,0,0,0,0.269028295678878,0,4.40198191897256e-49,0.541478805374551,0,0,0.305612987963595,3.2546966658588e-293,0,5.18968680018818e-57,0,0,1.04853265862421
0,1,1,1,0,0,1,1,0,1,0,0,0,0,1.1680900976843e-108,2.28569084498426e-56,0.599505325990534,0,0,0.372570533299239,6.83613755668279e-251,0,1.61717266200685e-06,0,0,0.665666451828991
1,1,1,1,0,0,1,1,0,1,0,0,0,0.269028295678878,7.8784434988699e-97,5.399533178096e-49,0.541478805374551,0,0,0.305612987963595,9.26400527182585e-293,0,5.92600347731325e-57,0,0,1.04853265862421
0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0.712258253990121,0,0.32915391581937,5.06413612089818e-244,0,0.00879164053161659,0,0,0.667021021706674
1,0,0,0,1,0,1,1,0,1,0,0,0,0.36428083538901,0,0,0,0.635807216015361,0,0.237947705248012,6.14412097113834e-297,0,3.66802258798648e-66,0,0,1.01916992762669
0,1,0,0,1,0,1,1,0,1,0,0,0,0,1.35674481613961e-32,0,0,0.7122582539904,0,0.32915391623731,3.55795960713805e-243,0,0.00879164107623561,0,0,0.667021024037321
1,1,0,0,1,0,1,1,0,1,0,0,0,0.364280835389008,2.22278300586755e-29,0,0,0.635807216015361,0,0.237947705248012,8.97939325989452e-296,0,6.07855499676731e-66,0,0,1.01916992762669
0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,9.89008226677931e-31,0,0.712258253987353,0,0.329153911682421,7.02322663449912e-243,0,0.0087916351407489,0,0,0.667020998636952
1,0,1,0,1,0,1,1,0,1,0,0,0,0.364280835389008,0,2.27933437789385e-27,0,0.635807216015362,0,0.237947705248012,2.22009689966733e-296,0,8.81549899394682e-67,0,0,1.01916992762669
0,1,1,0,1,0,1,1,0,1,0,0,0,0,1.47307229213231e-32,1.11436136122771e-30,0,0.712258253987969,0,0.32915391260379,3.05372564423536e-242,0,0.00879163634138693,0,0,0.667021003774973
1,1,1,0,1,0,1,1,0,1,0,0,0,0.364280835389008,1.6078432793514e-29,2.8452802253935e-27,0,0.635807216015362,0,0.237947705248012,1.683697243146e-295,0,1.32073381512659e-66,0,0,1.01916992762669
0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0.292382446671479,0.469829935113925,0,0.345863541443282,6.42969478253076e-249,0,0.00304390133266567,0,0,1.09471991241767
1,0,0,1,1,0,1,1,0,1,0,0,0,0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,4.1099818162096e-299,0,6.12601914686442e-64,0,0,1.35479596427659
0,1,0,1,1,0,1,1,0,1,0,0,0,0,3.05352912108573e-94,0,0.292382391571151,0.469829981477425,0,0.345863628291342,1.35778571241972e-248,0,0.00304402215710592,0,0,1.0947204189199
1,1,0,1,1,0,1,1,0,1,0,0,0,0.335851588538069,4.52868906051944e-80,0,0.236058144339668,0.44604303388734,0,0.261501353083417,1.06628595307708e-298,0,7.07465743274974e-64,0,0,1.35479596427659
0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1.40979526446461e-71,0.292382807151749,0.469829631793862,0,0.345862973249378,1.98021104597051e-248,0,0.00304311085063071,0,0,1.09471659856204
1,0,1,1,1,0,1,1,0,1,0,0,0,0.335851588538067,0,2.90995068064577e-61,0.236058144339674,0.446043033887334,0,0.261501353083419,8.38180397247759e-299,0,4.01238331856549e-64,0,0,1.35479596427659
0,1,1,1,1,0,1,1,0,1,0,0,0,0,3.05243191687827e-94,1.66741698485139e-71,0.292382740751223,0.46982968766525,0,0.345863077912346,3.74536642655357e-248,0,0.00304325645989982,0,0,1.09471720899956
1,1,1,1,1,0,1,1,0,1,0,0,0,0.335851588538067,4.06494421871463e-80,3.55002863254043e-61,0.236058144339674,0.446043033887334,0,0.261501353083419,1.92564932830211e-298,0,4.57262170119262e-64,0,0,1.35479596427659
0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.185100432522523,0.385212354935124,8.03285713882785e-264,0,1.16618909102983e-08,0,0,0.630258998887336
1,0,0,0,0,1,1,1,0,1,0,0,0,0.316635212877441,0,0,0,0,0.0959080581123547,0.290365402929696,2.78098387476329e-298,0,5.52248626122042e-65,0,0,0.996218496394465
0,1,0,0,0,1,1,1,0,1,0,0,0,0,0.393818275660713,0,0,0,0.217109758536444,0.275242478960991,1.09659829651964e-160,0,0.0274368002711853,0,0,1.17095234009016
1,1,0,0,0,1,1,1,0,1,0,0,0,0.33362050657427,0.408427959036165,0,0,0,0.130126332068977,0.15128106010943,2.75834085035758e-175,0,1.21374720610467e-42,0,0,1.27680699898152
0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0.346922611314121,0,0,0.190747265090754,0.365812338333052,1.66713317589137e-238,0,2.25890444535371e-113,0,0,1.06197250315764
1,0,1,0,0,1,1,1,0,1,0,0,0,0.319080277746698,0,0.344938235859653,0,0,0.100833842795931,0.270343951045312,2.65540923159068e-280,0,1.05430699223646e-171,0,0,1.30643250519031
0,1,1,0,0,1,1,1,0,1,0,0,0,0,2.10532488409233e-14,0.346922611314111,0,0,0.190747265090756,0.365812338333045,4.78887459201875e-243,0,1.68447862335149e-113,0,0,1.06197250315837
1,1,1,0,0,1,1,1,0,1,0,0,0,0.319080277746711,2.38721020151565e-13,0.344938235859522,0,0,0.100833842795957,0.270343951045232,1.54855585759675e-278,0,2.27164343691833e-170,0,0,1.30643250519699
0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0.54042248994069,0,0.178421678657096,0.408157597982762,4.35557742648896e-285,0,8.3496198337314e-13,0,0,1.01206835737817
1,0,0,1,0,1,1,1,0,1,0,0,0,0.313934362757649,0,0,0.501835452974002,0,0.0904669729616067,0.312481356334604,6.53444306270591e-318,0,1.50232040226288e-68,0,0,1.25676088326329
0,1,0,1,0,1,1,1,0,1,0,0,0,0,8.22165347025184e-114,0,0.540422489940688,0,0.178421678657091,0.408157597982777,9.8598010356914e-285,0,8.55472520498804e-13,0,0,1.01206835737865
1,1,0,1,0,1,1,1,0,1,0,0,0,0.313934362757649,1.67145342416742e-97,0,0.501835452974002,0,0.0904669729616067,0.312481356334604,1.88231550674263e-317,0,1.71381275487292e-68,0,0,1.25676088326329
0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1.69932632850942e-66,0.540422489940708,0,0.17842167865713,0.408157597982661,1.39120386651224e-284,0,6.94414192182653e-13,0,0,1.01206835737482
1,0,1,1,0,1,1,1,0,1,0,0,0,0.313934362757649,0,4.87570020784731e-53,0.501835452974002,0,0.0904669729616067,0.312481356334604,1.33816494418552e-317,0,6.28820740998931e-69,0,0,1.25676088326329
0,1,1,1,0,1,1,1,0,1,0,0,0,0,8.95368853812177e-114,1.93384664788843e-66,0.540422489940705,0,0.178421678657124,0.408157597982679,2.62050569815491e-284,0,7.18823872428354e-13,0,0,1.0120683573754
1,1,1,1,0,1,1,1,0,1,0,0,0,0.313934362757649,1.6588170367699e-97,5.80047833614717e-53,0.501835452974002,0,0.0904669729616067,0.312481356334604,3.13884351393757e-317,0,7.11993789084021e-69,0,0,1.25676088326329
0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.712258253990092,3.69794201175259e-132,0.329153915776661,3.27178805068431e-244,0,0.00879164047596281,0,0,0.667021021468509
1,0,0,0,1,1,1,1,0,1,0,0,0,0.36428083538901,0,0,0,0.635807216015361,3.50454519875815e-149,0.237947705248012,3.93787746037925e-297,0,3.20574807383312e-66,0,0,1.01916992762669
0,1,0,0,1,1,1,1,0,1,0,0,0,0,1.060114359714e-32,0,0,0.71225825399031,1.35356065743803e-131,0.329153916102016,1.44832128397443e-243,0,0.00879164089993262,0,0,0.667021023282849
1,1,0,0,1,1,1,1,0,1,0,0,0,0.364280835389008,1.87195202600326e-29,0,0,0.635807216015361,1.82327761585228e-148,0.237947705248012,3.56310172758593e-296,0,4.79955536695388e-66,0,0,1.01916992762669
0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,6.56094060697402e-31,0,0.71225825398828,2.04560495522212e-131,0.329153913068969,2.26300300803241e-243,0,0.00879163694756294,0,0,0.667021006369047
1,0,1,0,1,1,1,1,0,1,0,0,0,0.364280835389008,0,1.85628598157681e-27,0,0.635807216015362,2.30981370132106e-148,0.237947705248012,1.02053719160426e-296,0,9.32185127732915e-67,0,0,1.01916992762669
0,1,1,0,1,1,1,1,0,1,0,0,0,0,1.0561373750694e-32,6.76819235076594e-31,0,0.712258253988756,4.94608365251832e-131,0.329153913779243,6.32712075857988e-243,0,0.00879163787312246,0,0,0.667021010329894
