"ACRU.action","ACSA.action","BEAL.action","FAGR.action","TSCA.action","FRAM.action","PIST.action","PRSE.action","QURU.action","environment.initial","ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome","diversity.desirability"
1,1,1,1,1,0,0,1,1,0,0,0,44,139,88,0,0,31,0,1.23077316435934
1,1,1,1,1,0,1,0,0,0,0,0,25,179,133,0,1,0,0,0.913488531812328
1,1,1,1,1,0,1,0,0,0,0,0,15,134,85,0,3,0,0,0.920159382157762
1,1,1,1,1,0,1,0,0,0,0,0,0,79,125,0,32,0,0,0.973877794867671
1,1,1,1,1,0,1,0,1,0,0,0,4,124,142,0,0,0,0,0.75772738952103
1,1,1,1,1,0,1,0,1,0,0,0,18,78,136,0,2,0,0,0.919605991660513
1,1,1,1,1,0,1,0,1,0,0,0,1,128,108,0,20,0,2,0.96983583720793
1,1,1,1,1,0,1,1,0,0,0,0,0,85,73,0,0,4,0,0.788990943565785
1,1,1,1,1,0,1,1,0,0,0,0,12,126,108,0,1,1,0,0.897055469540958
1,1,1,1,1,0,1,1,0,0,0,0,3,186,235,0,0,12,0,0.829692257573821
1,1,1,1,1,0,1,1,1,0,0,0,18,118,94,0,0,2,0,0.94922236639226
1,1,1,1,1,0,1,1,1,0,0,0,13,176,105,0,28,16,5,1.23794707415379
1,1,1,1,1,0,1,1,1,0,0,0,3,165,50,0,0,7,0,0.727214351651555
1,1,1,1,1,1,0,0,0,0,0,0,6,248,62,0,0,0,0,0.584972537203749
1,1,1,1,1,1,0,0,0,0,0,0,0,115,136,0,0,0,0,0.689643141435063
1,1,1,1,1,1,0,0,0,0,0,0,17,122,193,0,0,0,0,0.835392797937405
1,1,1,1,1,1,0,0,1,0,0,0,13,117,85,0,0,0,3,0.928348798174324
1,1,1,1,1,1,0,0,1,0,0,0,15,103,125,0,0,0,11,1.01798818840533
1,1,1,1,1,1,0,0,1,0,0,0,2,141,114,0,0,0,11,0.869102987890722
1,1,1,1,1,1,0,1,0,0,0,0,11,119,139,0,0,19,0,1.02084672669712
1,1,1,1,1,1,0,1,0,0,0,0,24,99,104,0,0,1,0,0.981070143856292
1,1,1,1,1,1,0,1,0,0,0,0,6,185,67,0,0,1,0,0.698794123653001
1,1,1,1,1,1,0,1,1,0,0,0,3,147,64,0,0,2,0,0.725073598338714
1,1,1,1,1,1,0,1,1,0,0,0,13,132,120,0,0,13,4,1.0629612423788
1,1,1,1,1,1,0,1,1,0,0,0,0,157,86,0,0,0,0,0.649833217342664
1,1,1,1,1,1,1,0,0,0,0,0,1,160,66,0,13,0,0,0.80609990226634
1,1,1,1,1,1,1,0,0,0,0,0,8,166,142,0,0,0,0,0.790701240865381
1,1,1,1,1,1,1,0,0,0,0,0,16,162,114,0,9,0,0,0.962081460175849
1,1,1,1,1,1,1,0,1,0,0,0,31,115,102,0,0,0,4,1.04763066489123
1,1,1,1,1,1,1,0,1,0,0,0,13,142,130,0,1,0,0,0.866302082198857
1,1,1,1,1,1,1,0,1,0,0,0,18,84,98,0,0,0,0,0.93060678827461
1,1,1,1,1,1,1,1,0,0,0,0,28,138,93,0,1,3,0,1.01667751291595
1,1,1,1,1,1,1,1,0,0,0,0,2,149,184,0,0,26,0,0.927013738566661
1,1,1,1,1,1,1,1,0,0,0,0,4,141,32,0,0,11,0,0.765161543265191
1,1,1,1,1,1,1,1,1,0,0,0,7,99,144,0,1,1,0,0.830257058361996
1,1,1,1,1,1,1,1,1,0,0,0,14,126,123,0,0,0,1,0.885733199353486
1,1,1,1,1,1,1,1,1,0,0,0,4,154,121,0,0,17,1,0.947297253003576
